session,user,stage,start,end,side,filename,moving_hand,held_out_user,held_out_stage,split,generalization,channel00_mean,channel00_std,channel00_rms,channel00_waveform_length,channel00_freq_mean,channel00_freq_max,channel00_spectral_entropy,channel01_mean,channel01_std,channel01_rms,channel01_waveform_length,channel01_freq_mean,channel01_freq_max,channel01_spectral_entropy,channel02_mean,channel02_std,channel02_rms,channel02_waveform_length,channel02_freq_mean,channel02_freq_max,channel02_spectral_entropy,channel03_mean,channel03_std,channel03_rms,channel03_waveform_length,channel03_freq_mean,channel03_freq_max,channel03_spectral_entropy,channel04_mean,channel04_std,channel04_rms,channel04_waveform_length,channel04_freq_mean,channel04_freq_max,channel04_spectral_entropy,channel05_mean,channel05_std,channel05_rms,channel05_waveform_length,channel05_freq_mean,channel05_freq_max,channel05_spectral_entropy,channel06_mean,channel06_std,channel06_rms,channel06_waveform_length,channel06_freq_mean,channel06_freq_max,channel06_spectral_entropy,channel07_mean,channel07_std,channel07_rms,channel07_waveform_length,channel07_freq_mean,channel07_freq_max,channel07_spectral_entropy,channel08_mean,channel08_std,channel08_rms,channel08_waveform_length,channel08_freq_mean,channel08_freq_max,channel08_spectral_entropy,channel09_mean,channel09_std,channel09_rms,channel09_waveform_length,channel09_freq_mean,channel09_freq_max,channel09_spectral_entropy,channel10_mean,channel10_std,channel10_rms,channel10_waveform_length,channel10_freq_mean,channel10_freq_max,channel10_spectral_entropy,channel11_mean,channel11_std,channel11_rms,channel11_waveform_length,channel11_freq_mean,channel11_freq_max,channel11_spectral_entropy,channel12_mean,channel12_std,channel12_rms,channel12_waveform_length,channel12_freq_mean,channel12_freq_max,channel12_spectral_entropy,channel13_mean,channel13_std,channel13_rms,channel13_waveform_length,channel13_freq_mean,channel13_freq_max,channel13_spectral_entropy,channel14_mean,channel14_std,channel14_rms,channel14_waveform_length,channel14_freq_mean,channel14_freq_max,channel14_spectral_entropy,channel15_mean,channel15_std,channel15_rms,channel15_waveform_length,channel15_freq_mean,channel15_freq_max,channel15_spectral_entropy
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,ThumbsSwipesWholeHand,53.118,54.184,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-3_right.hdf5,both,True,False,val,user,0.058861796,24.1601,24.160172,13743.301,199.66833292343608,130.39399624765477,6.030628,0.13577083,43.870472,43.87068,17794.84,187.3753083738025,130.39399624765477,5.9350643,0.11769101,21.203495,21.203823,13875.037,223.06904197975163,135.08442776735458,6.2125716,0.034864467,23.10031,23.100336,16723.059,230.47957939955046,135.08442776735458,6.19753,0.0072653387,21.117086,21.117086,16383.148,229.1610246984663,126.64165103189492,6.250643,0.0059251213,13.334293,13.334294,11683.641,245.29299572037598,130.39399624765477,6.2717967,0.051073503,13.908268,13.908361,13549.342,273.456003293725,135.08442776735458,6.3805547,0.091849715,23.361559,23.36174,20594.35,249.337403569623,148.21763602251406,6.277094,0.08881986,17.100607,17.100838,15076.852,250.02173513605655,71.29455909943714,6.2980695,0.082884386,26.242409,26.24254,18650.463,225.52474707153175,118.19887429643526,6.1587167,0.12327515,43.649834,43.650005,27535.574,207.28946103161385,95.68480300187616,6.0429683,-0.07626197,33.03353,33.033615,19477.611,196.65032172395894,95.68480300187616,6.039922,-0.06709759,30.257442,30.257519,20155.164,216.3251463498708,95.68480300187616,6.1486225,-0.040593788,22.24393,22.243967,15813.964,221.21589288851806,69.41838649155721,6.157043,0.00997305,16.6391,16.639103,11996.433,227.29588432275366,99.43714821763601,6.192091,0.016946577,16.871645,16.871655,12530.894,227.50222969029403,130.39399624765477,6.195009
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,ThumbsSwipesWholeHand,54.618,60.5005,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-3_right.hdf5,both,True,False,val,user,-0.0015777404,21.120518,21.120518,67001.016,202.40433403587713,99.78750531236719,7.73683,7.7912555e-05,36.93134,36.93134,84226.64,191.0124405997327,99.78750531236719,7.67229,0.0015832385,19.72926,19.72926,67395.44,216.3909308039703,68.84827879303018,7.8726387,-8.32755e-05,32.14963,32.149628,82302.125,196.4552237730535,47.42881427964301,7.839307,0.022046734,18.540943,18.540956,73893.734,233.00887386670428,100.1274968125797,7.9759836,-0.006421623,12.128988,12.128989,54044.547,241.96650136685278,88.05779855503613,7.96609,0.0019448228,12.807008,12.807008,66782.57,264.2089913532041,158.43603909902254,8.04509,0.0050533577,21.406218,21.406218,101146.56,243.2050069297788,158.43603909902254,7.9471407,0.0015730618,18.58404,18.58404,79421.14,232.8045264006819,98.76753081172971,7.9086223,1.201119e-05,34.555794,34.555798,102563.94,199.8255578454168,105.05737356566085,7.7194257,0.0043997127,57.525898,57.525898,156352.53,187.44178542523318,105.05737356566085,7.5759945,0.0029110734,37.165268,37.165268,111244.45,190.47913995822975,66.46833829154271,7.6687264,0.0021784888,34.01549,34.015495,115439.39,207.00796848864528,120.52698682532937,7.754139,0.004235323,25.548277,25.548277,86677.94,207.48974129730962,136.33659158521036,7.7735863,0.009886008,18.689518,18.68952,66988.56,209.4321044562178,66.46833829154271,7.7939568,0.0076651387,17.335342,17.335344,67529.47,217.01617013777803,66.46833829154271,7.8392835
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,0.083,1.4495,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,-0.0057439604,1.8258264,1.8258353,3478.7905,377.83586517597956,60.00731796560556,6.941762,-0.0040234854,1.8529228,1.8529272,3462.2964,371.62954277466963,48.298572996706916,6.910082,-0.005204593,11.61114,11.61114,4430.3374,175.4711538876412,37.321624588364436,6.218274,-0.0066112103,2.091504,2.0915143,3382.679,344.06395069227307,58.54372484449323,6.8581085,-0.0053535565,2.401293,2.401299,3682.7808,336.7655416358073,58.54372484449323,6.8215637,-0.0074363104,2.623535,2.6235456,3951.8633,328.82138436326966,58.54372484449323,6.8312845,-0.017684635,4.9351034,4.9351354,5829.1504,284.30844823734117,54.8847420417124,6.688555,-0.027868913,8.114444,8.114491,8151.7866,251.8176327003095,93.66995975118917,6.560266,-0.030595524,11.277113,11.277154,10106.975,223.67765329733987,109.03768752286864,6.408174,0.0135006225,16.373058,16.373064,13554.99,211.90728288443054,109.03768752286864,6.3089714,0.03755871,13.061297,13.061351,11724.987,224.24899925316592,109.03768752286864,6.4243226,0.039754376,13.0742,13.07426,12226.135,220.04648146424861,125.86900841566045,6.427907,0.03606363,17.096117,17.096155,15810.656,214.5201291119428,136.11416026344676,6.341938,0.040613532,10.815698,10.815774,10234.262,225.0192682328207,78.3022319795097,6.435346,0.023539854,6.21113,6.211175,6490.1904,252.99932958222652,75.37504573728503,6.558251,0.0023206715,3.7273555,3.7273562,5334.283,317.6137476107429,85.62019758507135,6.781008
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,2.1,2.383,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,0.09783596,14.792601,14.792924,2226.833,200.5339065314569,123.67491166077738,4.723413,0.108683236,6.937187,6.9380383,1444.0823,252.7624796116164,70.67137809187278,5.018757,0.07776655,4.7633104,4.763945,1217.4219,278.7778914569691,56.53710247349823,5.130194,0.05930564,7.0039806,7.0042315,1236.971,221.40072265610567,42.40282685512367,4.895502,0.03857415,6.2901506,6.2902694,1195.327,232.4275261158987,31.802120141342755,4.9388037,-0.11376457,19.128878,19.129217,1807.573,156.71518099842086,67.13780918727915,4.4654865,0.100288704,12.036742,12.03716,1782.8291,194.04514355306182,77.73851590106007,4.7803907,0.118688144,15.7745495,15.774996,2629.3035,209.83246596956772,77.73851590106007,4.8345566,0.036228023,32.09272,32.092743,5510.9844,189.57955342908548,77.73851590106007,4.644993,-0.19880359,72.13904,72.13932,13128.363,197.2978255245515,151.9434628975265,4.638686,-0.32663962,66.91975,66.92054,11916.266,192.87891914205554,137.80918727915193,4.648389,0.056183834,58.56412,58.56415,10040.273,187.66468580796155,137.80918727915193,4.629613,-0.020652367,65.5936,65.593605,11889.018,187.26850667376402,88.33922261484098,4.6394057,-0.07351779,62.28421,62.28425,11833.448,208.31100773965284,88.33922261484098,4.751369,0.17719065,30.188215,30.188736,5783.105,212.72436680013251,88.33922261484098,4.7884765,0.15758818,12.230441,12.231458,2580.95,237.06720770923528,116.6077738515901,4.944482
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,2.5835,3.6995,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,0.0068411827,6.995152,6.9951553,5304.796,245.2249763913493,61.827956989247305,6.3242927,0.0046980823,5.5799685,5.5799704,4865.257,262.6646074989303,71.68458781362007,6.3970423,-0.0024097315,5.199006,5.1990066,4712.9277,267.617328252925,71.68458781362007,6.405342,-0.00655107,6.7019296,6.7019324,4679.579,228.4790286212382,71.68458781362007,6.27295,-0.002769236,7.934877,7.934877,5026.985,215.56343613659905,38.53046594982079,6.1924934,0.008679323,18.361237,18.361238,6750.391,173.16867147479763,43.90681003584229,5.9301596,-0.0018866481,12.486905,12.486905,7796.6113,205.4623582062584,71.68458781362007,6.1709566,0.013621211,16.167288,16.167294,11497.991,217.69959124325862,71.68458781362007,6.1810083,-0.0034903693,26.49651,26.49651,18204.533,197.0780497083653,71.68458781362007,6.0833406,-0.036094926,55.091503,55.09151,39094.176,201.85148050247707,148.74551971326164,6.070205,0.16575976,59.591717,59.591946,42108.297,195.50173205217317,93.18996415770609,6.060341,0.35700148,67.60066,67.60159,39166.23,169.89927724706314,93.18996415770609,6.0063143,0.27374482,61.94479,61.945396,41596.61,191.73544852115847,93.18996415770609,6.078307,0.16350484,50.215343,50.215607,33672.973,210.88673710603646,94.08602150537634,6.188655,0.07822796,25.187605,25.187725,17879.467,216.86482540288063,61.827956989247305,6.2144995,0.03223698,11.506024,11.50607,9299.521,241.5698082790525,61.827956989247305,6.3344445
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,3.8,4.116,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,0.040898394,11.031498,11.031573,1846.6436,206.2671539231611,50.63291139240506,4.85742,0.013642326,6.927751,6.9277644,1481.1056,236.99130212798093,50.63291139240506,4.9835544,0.031560745,5.734845,5.734932,1354.988,244.88106743394152,60.12658227848101,5.081154,-1.2845824,42.553795,42.57318,2566.658,110.39031230385514,53.79746835443038,4.3434873,-2.7485118,97.08831,97.127205,5546.815,224.69505337073383,41.139240506329116,5.035293,-1.4187453,35.365704,35.394154,2734.1655,128.56010376639367,41.139240506329116,4.5091186,-0.038966335,10.458191,10.458264,2377.3223,248.8236880784549,79.11392405063292,5.0723166,-0.064836964,19.796124,19.796228,3920.4878,232.33236100122537,82.27848101265823,4.9942503,-0.10140837,27.761248,27.761435,5118.2812,212.9265624112979,94.9367088607595,4.933549,0.093084894,38.002182,38.002296,7377.083,209.18341441483886,94.9367088607595,4.89546,0.6561141,53.158543,53.16259,11076.467,208.59721318281103,94.9367088607595,4.9367657,-0.43548933,46.3319,46.33395,9365.412,213.41743764861252,104.43037974683544,4.8702955,-0.4287325,53.305943,53.307667,10799.811,208.6446082009405,47.46835443037975,4.929951,-0.35994092,42.448406,42.449932,8427.414,211.1439585544092,47.46835443037975,4.946864,-0.11100783,22.984547,22.984814,4709.621,217.79980448893036,69.62025316455696,4.9531918,0.10060289,14.226185,14.22654,2938.9636,219.04303194799377,69.62025316455696,4.9775095
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,4.717,9.1335,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,-0.00987009,22.228006,22.228008,45897.406,177.72414347096822,60.681535152269895,7.393648,-0.0032773109,22.80898,22.80898,40085.277,179.43274952045033,50.49247141401562,7.3952427,-0.0026719077,75.7673,75.7673,57391.92,199.44970164481612,47.775387750481144,7.5216403,-0.0007111225,75.33442,75.33442,61038.355,173.67281421246796,52.75670780029435,7.3704996,-0.001598026,51.970936,51.970936,51715.08,171.07840903415462,40.07698403713347,7.3133492,0.0028544215,34.218987,34.218987,48193.22,166.5188805302216,42.794067700667945,7.2721176,-0.008588831,26.365181,26.365181,54913.254,192.26540962195133,36.907053096343255,7.4874716,-0.022080064,30.037594,30.037603,80975.305,216.7989025105806,63.85146609306011,7.559366,-0.00894875,42.91234,42.91234,120192.234,212.4646142006286,115.92890297747084,7.525427,0.017732626,64.80626,64.80626,185955.9,216.43421605524742,128.6086267406317,7.5120115,0.008771977,97.05695,97.05695,275464.62,206.64221402492635,143.09973961281557,7.5052147,-0.011052452,113.08969,113.0897,245661.39,212.09602110795623,48.00181138910902,7.5876837,-0.015835354,72.898125,72.89813,193303.39,191.3134485055648,63.62504245443224,7.415907,-0.0037941437,58.94653,58.94653,156676.62,210.05091989461465,81.05966262877844,7.518654,-0.0046768836,32.341076,32.341076,93005.19,215.9795348865394,75.85191894033737,7.572847,-0.011207658,19.66338,19.663382,57479.703,215.15978252606968,106.41911015510019,7.576118
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,9.267,10.6665,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,-0.0675987,11.902356,11.902549,12135.933,231.0946519552037,90.74669524830297,6.555094,-0.028277995,9.638392,9.638433,11136.271,252.67271420834663,90.74669524830297,6.631667,-0.04668347,10.350239,10.350344,11783.991,254.0193640525171,73.5977134690961,6.6394796,-0.10776976,26.606142,26.606361,14077.713,171.31813980926108,52.16148624508754,6.2548447,0.024639696,19.022106,19.022123,16204.245,208.12339385934365,73.5977134690961,6.4072895,0.20959832,26.399288,26.40012,17279.305,191.22480834204748,42.87245444801715,6.333711,-0.12730877,33.23664,33.236885,34695.473,238.62466561733626,65.02322257949268,6.55321,-0.1613433,48.37188,48.372147,46603.86,223.67687646821705,65.02322257949268,6.477046,-0.09837655,49.632744,49.632843,43842.79,204.1374103243946,56.44873168988925,6.346716,0.05298373,61.331852,61.33188,48251.13,194.06114369171567,172.91889960700252,6.2374744,0.16897897,52.03418,52.03445,42996.78,199.28134294529622,87.88853161843517,6.3361,0.049049936,91.92726,91.92728,69271.06,185.24532733579682,81.45766345123259,6.2912188,0.117806226,132.33356,132.33362,98890.81,192.15465210259566,63.59414076455877,6.3617,0.1629709,79.59604,79.59621,77461.234,221.8812743230905,45.01607717041801,6.4643106,0.0012258167,39.361965,39.361965,40032.473,231.69397606280205,73.5977134690961,6.4759254,-0.09484746,25.822563,25.822737,25482.0,231.60283006058287,88.60307252590212,6.497918
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,10.7505,11.0165,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,0.24574618,13.945348,13.947513,2774.7852,233.24213202430147,124.06015037593986,4.9008336,0.16567582,11.027102,11.028348,2345.6218,245.53272648639998,124.06015037593986,4.9456286,0.14406429,10.52652,10.527506,2202.435,245.00563581828968,124.06015037593986,4.9634695,0.120800905,11.722778,11.7234,2048.44,222.26414562313835,112.78195488721805,4.854973,0.17949869,15.063629,15.064698,2358.0972,215.24156223993245,135.33834586466165,4.803229,0.200984,34.365524,34.36611,3118.6353,173.10578444947706,45.11278195488722,4.5162363,-0.22066014,23.811619,23.812641,4348.5786,238.6403699557497,165.41353383458647,4.877467,-0.31585366,33.093605,33.09511,5491.5938,219.74713891895846,165.41353383458647,4.7954144,-0.16181222,24.527424,24.527956,4285.976,220.58525238696043,60.150375939849624,4.802655,0.026004648,23.406927,23.406944,4094.1135,216.37423967157744,109.02255639097744,4.748395,-0.08111865,28.971302,28.971415,4606.8965,201.64753337480104,75.18796992481202,4.67652,-0.10669536,64.21346,64.21355,9675.371,196.93547563983947,75.18796992481202,4.604654,-1.0402935,85.05911,85.065475,13935.398,187.08252031508667,109.02255639097744,4.673488,-0.11875548,67.95297,67.95307,12913.673,233.22604550080052,109.02255639097744,4.8508716,0.2881878,38.545284,38.546364,7853.5273,232.89348631179593,101.50375939849624,4.886722,0.5093309,43.263584,43.26658,8313.895,231.43855835775145,105.26315789473685,4.859082
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,11.1005,11.6335,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,0.021089522,20.778929,20.77894,6425.287,206.10801550535436,50.65666041275797,5.386846,0.5391718,14.362547,14.372663,4885.33,207.80016008311532,67.54221388367729,5.5456696,0.04775297,11.465944,11.466043,4511.473,241.12185709306002,95.68480300187616,5.5834618,0.051453747,10.4352,10.435327,4071.6064,232.37381557783192,58.16135084427767,5.5692105,0.04514924,12.233253,12.233336,4465.997,226.94070330953437,58.16135084427767,5.5330267,0.036132928,16.559166,16.559206,5366.3975,214.5407683573805,50.65666041275797,5.490921,0.043159407,27.167006,27.16704,8729.494,221.0462831460974,101.31332082551594,5.482568,0.056301028,27.828543,27.828598,9549.519,219.98548668234065,114.44652908067542,5.4818554,-0.006848047,32.251797,32.2518,10762.949,202.74101391816876,73.17073170731706,5.3090367,-0.031181313,42.449947,42.44996,13848.151,196.58951403846984,73.17073170731706,5.290137,-0.0027910343,35.652855,35.652855,12236.268,206.09632844670855,73.17073170731706,5.3992767,0.13458209,65.6937,65.69384,20826.787,186.19639292818974,91.93245778611632,5.2322283,0.085349046,101.26196,101.26199,34754.496,195.73598710414998,91.93245778611632,5.3677034,0.11913573,76.34883,76.34893,26563.918,213.35445248264674,91.93245778611632,5.422072,0.012470152,45.962296,45.962296,15405.538,204.85575052706187,91.93245778611632,5.39297,0.021842886,60.23171,60.231712,15818.516,197.64828037456425,50.65666041275797,5.3830314
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,11.7505,12.8835,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,0.019231223,24.033695,24.033703,14394.072,196.83726344131907,105.03089143865843,6.1199403,0.02231063,16.291584,16.2916,10765.158,208.26270565391832,52.07413945278023,6.2047443,0.02105839,32.233727,32.23373,10890.631,169.94463492730623,43.24801412180053,6.01669,0.02376678,35.662323,35.66233,12133.37,155.47791711580223,48.543689320388346,5.827234,0.03263936,48.897274,48.89728,14613.19,164.86887419803494,48.543689320388346,5.991303,0.04939105,25.7509,25.750948,13275.732,188.76312338418523,53.83936451897617,6.099463,0.0644413,24.773252,24.773338,18049.441,222.7984937242572,74.13945278022948,6.3156924,0.16817278,34.69656,34.696968,25367.158,219.8016676503111,74.13945278022948,6.264099,0.030889984,42.87455,42.87456,30572.234,214.1766611841177,74.13945278022948,6.2067804,-0.20816204,66.83217,66.8325,44479.203,211.1821730004729,155.3398058252427,6.159049,-0.068991974,106.896286,106.89631,66559.586,197.31907828199374,59.135039717563984,6.095135,0.027739616,103.19185,103.19185,63071.03,182.9011418450838,59.135039717563984,6.0508146,-0.10643478,87.58018,87.580246,59817.645,189.69981089574736,84.73080317740511,6.057382,-0.09925362,65.7267,65.726776,46869.64,211.06676183513483,59.135039717563984,6.152658,-0.015993299,36.67665,36.676655,28338.586,215.3613487116619,59.135039717563984,6.1836557,-0.01656402,32.376656,32.376663,21758.633,212.44889580936095,93.55692850838481,6.183635
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,13.1175,13.1835,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,-0.21277778,24.716484,24.7174,907.1392,192.2973379030436,75.75757575757575,3.2156098,0.036194485,12.952691,12.952743,694.7126,249.2046622556761,75.75757575757575,3.4581726,0.013290449,11.798458,11.798465,689.0624,263.5220005082916,75.75757575757575,3.579817,0.26230267,15.614231,15.616433,754.4142,223.38256108975327,106.06060606060605,3.456011,-2.4791102,43.342762,43.4136,1160.5101,153.62111904652485,45.45454545454545,3.1991413,0.14715767,19.40009,19.400646,948.41583,230.66441660701864,106.06060606060605,3.4721346,-0.2513492,39.00498,39.005787,2016.9014,251.0029418770668,166.66666666666666,3.5346513,-0.6002662,59.547977,59.551006,2759.1682,230.60996253506218,166.66666666666666,3.4541185,-0.47711232,40.782368,40.78516,1958.5457,230.5907878910815,166.66666666666666,3.433395,-0.30495933,25.192364,25.19421,1329.5908,237.78839485122316,75.75757575757575,3.511432,-0.06398178,23.573671,23.573757,1178.2368,239.9320504588361,75.75757575757575,3.4622314,-0.31119305,52.52529,52.526215,2018.6565,211.18763021435305,75.75757575757575,3.284311,-1.4730225,92.86806,92.87973,3932.536,225.73879367590152,90.9090909090909,3.4289482,0.052574735,51.16888,51.168907,2700.4316,236.5293608099495,90.9090909090909,3.4688838,0.6659622,33.599617,33.606213,1550.4136,240.0955404614026,90.9090909090909,3.4680526,-0.40987235,26.287289,26.290485,1299.1287,232.61029484364977,60.6060606060606,3.5086815
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,13.3005,14.8335,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,0.039868366,45.60131,45.60133,24820.938,162.94766689447346,46.96673189823875,6.2442536,-0.037417732,18.965366,18.965403,15862.943,203.52394100065564,45.00978473581213,6.4650097,-0.013870743,11.569152,11.5691595,12293.512,235.86392739510833,62.62230919765166,6.648137,-0.024146672,10.071523,10.07155,10643.979,224.64340577436866,70.45009784735812,6.6051054,-0.20789771,26.647146,26.647957,14058.552,167.9570314963317,37.18199608610567,6.2908072,0.0052809096,14.1640415,14.164042,13026.936,214.48775841119965,45.00978473581213,6.534058,-0.06082868,21.26543,21.265518,22969.314,231.19056352257667,78.93020221787344,6.5997443,-0.11543535,33.64712,33.64732,32520.314,211.2888969902965,78.93020221787344,6.5046196,-0.11434581,57.170467,57.17058,45757.414,189.74495357528107,78.93020221787344,6.346277,0.09134236,83.24434,83.24439,68694.266,180.69689286971882,78.93020221787344,6.289232,-0.028406287,65.77703,65.77704,54359.43,197.04517507668407,93.28114807566863,6.40933,-0.0837478,63.268044,63.2681,53737.848,181.7929050259043,60.01304631441617,6.3341293,-0.11273882,72.045906,72.046,65222.01,199.4893329202855,76.97325505544683,6.407391,-0.055757117,51.69313,51.69316,50025.758,214.49077989623976,106.97977821265492,6.51402,0.015032582,31.570444,31.570446,32311.732,214.17182935814265,106.97977821265492,6.504223,0.064823,28.44099,28.441063,26644.148,214.4585726175998,121.33072407045009,6.507314
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,14.851,15.317,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,-0.10466279,38.212288,38.212433,6366.81,149.31066927731803,57.93991416309012,4.9594646,-0.068418816,19.65629,19.656408,5115.467,201.16289216084044,57.93991416309012,5.3183985,-0.058100574,13.4169445,13.41707,4355.66,243.765048468721,75.10729613733905,5.4615564,-0.06232324,11.507691,11.507861,3745.237,222.3711499643414,64.37768240343347,5.425438,-0.2096402,17.324682,17.32595,4351.9175,187.45773936086,64.37768240343347,5.2555904,-0.027239054,15.1725855,15.172609,4359.507,212.10897121678616,51.50214592274678,5.3326263,0.13732609,20.466267,20.466728,7180.5146,236.3784341562863,75.10729613733905,5.4352317,0.228799,34.497982,34.49874,11052.605,214.85652091837136,75.10729613733905,5.328694,0.27621198,37.91318,37.914192,10512.158,192.4456325626996,96.56652360515021,5.229368,0.15057792,47.464928,47.465168,11359.613,179.10253348258843,96.56652360515021,5.1096025,0.13249636,49.531425,49.531605,11759.729,184.7617795299233,96.56652360515021,5.1574907,-0.26215377,60.61978,60.62035,15988.105,178.10494274000507,81.5450643776824,5.15426,-0.17516428,70.66089,70.6611,18936.018,200.29993005102773,81.5450643776824,5.1992097,-0.21346319,52.274654,52.27509,14752.459,209.93939098228074,72.96137339055794,5.2911158,-0.058692276,34.51606,34.51611,10037.98,210.88512322594548,100.85836909871244,5.291956,-0.006699116,30.153503,30.153505,9281.779,216.64518748026524,100.85836909871244,5.313242
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,15.3675,15.7835,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,0.1490747,14.886085,14.88683,3818.3723,205.00033159820978,115.38461538461539,5.17836,-0.0037766558,9.445648,9.445648,2801.7424,232.97215918846987,55.28846153846153,5.303446,-0.0009299058,8.708863,8.708863,2605.046,248.7867081693735,81.73076923076923,5.3563614,-0.012655783,8.1576,8.15761,2404.9404,229.5423021677674,81.73076923076923,5.3042336,-0.007263101,9.379807,9.37981,2635.3306,223.84604343533243,81.73076923076923,5.2777996,-0.033144478,27.137962,27.137983,3937.1836,171.87649559087993,45.67307692307692,5.0116963,0.014817972,16.060299,16.060307,4503.6797,224.72524376601973,93.75,5.241873,0.08391941,26.535496,26.535627,6953.3057,207.97545211987722,93.75,5.144762,0.08614146,39.913586,39.913677,9170.345,185.21704239445435,79.32692307692308,4.925591,0.100125805,66.32222,66.322296,13421.711,161.4446376626975,91.34615384615384,4.927846,-0.1485304,43.05379,43.05405,10969.703,199.4814916229249,86.53846153846153,5.0877275,-0.36578986,67.104836,67.105835,16990.164,179.78836632142475,117.78846153846153,4.9858484,-0.5312481,93.29231,93.293816,24405.996,192.63809374899986,96.15384615384615,5.0799828,-0.23764934,75.94029,75.94066,21321.582,218.80294132531918,96.15384615384615,5.2170143,-0.26479968,37.102356,37.103302,11192.531,221.7502165123298,91.34615384615384,5.2773867,-0.01602261,29.0321,29.032106,7410.2627,206.20715469393937,69.71153846153845,5.1675806
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,OneHandedFreeStyle,15.951,17.667,left,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-14_left.hdf5,left,True,False,val,user,0.02072918,17.807102,17.807114,17681.805,206.52629156042818,58.27505827505828,6.5473742,0.017100967,12.179888,12.179898,14616.568,230.36497668918216,94.40559440559441,6.6873665,0.020268828,9.669724,9.669746,12720.89,249.53338481826907,94.40559440559441,6.7763004,0.015504186,9.370395,9.370408,11787.499,233.5009784767111,94.40559440559441,6.7004724,0.02212481,33.57944,33.57945,16722.082,155.04044383682182,37.87878787878788,6.2767205,0.027606135,28.557167,28.55718,17647.785,177.80244080308745,40.209790209790214,6.431256,-0.01742929,22.258816,22.258823,27259.803,227.3002279944635,94.98834498834499,6.682855,-0.019529736,31.420017,31.420021,35122.535,204.9422108942488,96.15384615384616,6.5652285,0.026951035,51.142563,51.142567,46773.438,180.40689152457344,96.15384615384616,6.352767,-0.17828359,76.27498,76.275185,65826.5,175.25623915889923,153.26340326340326,6.3986664,0.014652968,62.90355,62.903553,59952.883,203.73802001127166,96.15384615384616,6.533809,0.08463463,73.269066,73.26912,72300.47,183.82389861416698,96.15384615384616,6.420576,0.063140064,82.12624,82.12627,88040.125,197.86110167227932,88.57808857808858,6.4870806,0.0848413,65.107025,65.10708,68443.016,211.54628089336168,88.57808857808858,6.577388,0.027333062,35.73676,35.73677,39639.36,214.4045001369709,77.50582750582751,6.5943103,-0.010883373,38.152725,38.15273,34258.203,209.77588763053117,58.27505827505828,6.5717545
