session,user,stage,start,end,side,filename,moving_hand,held_out_user,held_out_stage,split,generalization,channel00_mean,channel00_std,channel01_mean,channel01_std,channel02_mean,channel02_std,channel03_mean,channel03_std,channel04_mean,channel04_std,channel05_mean,channel05_std,channel06_mean,channel06_std,channel07_mean,channel07_std,channel08_mean,channel08_std,channel09_mean,channel09_std,channel10_mean,channel10_std,channel11_mean,channel11_std,channel12_mean,channel12_std,channel13_mean,channel13_std,channel14_mean,channel14_std,channel15_mean,channel15_std
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,135.1435,135.1765,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-2.782123,27.618364,-1.0979831,14.585476,0.08900028,16.55633,-0.21679577,29.29062,-3.4181867,70.43224,-0.15692171,34.799423,1.292776,17.257048,0.9711736,10.9942875,-0.02965671,8.662633,-0.25823072,6.7367043,0.056873623,6.444194,-0.33751205,7.9963613,-0.12081815,9.075327,-0.4018242,6.6332583,-0.44268215,6.6911144,-0.6959857,11.369162
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,135.36,136.576,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.065481275,32.285015,-0.08777255,58.115257,-0.05846092,29.587978,-0.033844285,18.758926,-0.07480739,32.5276,-0.07153752,20.450598,-0.07756629,11.779327,-0.07181257,12.593682,-0.059414737,16.765966,-0.12567894,17.52374,-0.24403632,24.412935,-0.22283667,26.955172,-0.19629458,46.83753,-0.005491109,73.067375,-0.020188564,56.086098,-0.096086375,36.11949
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,136.6265,136.726,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.27761266,35.662964,0.8700042,57.206696,-1.4795299,25.657658,0.409485,25.788431,1.649822,38.311073,0.28310886,23.179682,0.18287273,14.032496,0.25549927,7.1534743,-0.22447902,7.7661376,-0.13824093,6.994195,-0.08917842,6.025644,-0.1300006,6.4831724,-0.11983628,6.8309636,-0.10260803,5.9463305,-0.011649413,5.599665,-0.1436059,10.084961
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,136.81,136.8595,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-3.5277033,24.137295,-5.096872,19.028133,-2.9529412,12.905783,-1.8242278,9.901655,-1.2638808,12.722233,-0.9645556,14.5322075,-0.85008705,12.906505,-0.77011615,12.281036,-1.5906253,22.460928,-2.722627,26.843664,-4.616692,36.486153,-5.9890804,48.75959,-7.9472504,80.69182,-5.0731697,96.40122,-3.149851,68.760796,-3.3478477,42.86237
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,137.1265,138.793,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.010738105,36.72566,0.005826538,68.46716,-0.006128934,37.828568,-0.008813684,25.43993,0.04474625,39.37569,0.03491156,24.592983,0.014029753,15.403334,0.018051129,14.218694,0.024887796,19.803974,0.019015078,22.489534,0.018638387,34.193485,0.009772684,30.423422,0.00827155,43.967793,-0.018706737,64.80369,-0.01914606,54.282146,-0.0016615759,41.43574
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,139.1435,139.193,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.11865326,5.6744714,0.17456068,4.08468,0.10034753,3.8903675,0.13155109,3.9915395,0.061004043,4.460069,-0.37198892,5.8793483,-0.06921758,5.305746,-0.4330952,6.887957,-0.5902863,13.755316,-1.0638827,11.92937,-1.5721782,17.93783,-2.5541637,22.068626,-5.1283712,41.078167,-0.1588047,80.6558,-4.2480474,57.776443,-1.6116344,31.239252
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,139.2765,139.526,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.059661593,20.311283,-0.073198825,12.484133,-0.11710319,15.840207,-0.07338062,29.701925,0.14220384,50.369232,0.31782407,35.831017,0.2552825,18.856377,0.13088003,9.858004,0.084707186,7.2039366,0.07074572,6.3865414,0.08181508,6.583123,0.08264569,8.101761,0.07192182,9.354729,0.025341088,6.8919034,0.041409563,6.0812354,0.006413685,10.0662565
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,140.2265,140.3095,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.39595413,17.784027,0.28007305,17.991825,0.08436112,15.078917,-0.09157739,21.223715,-0.41573536,53.256157,-0.53035265,38.427597,-0.33139485,18.893469,-0.14445552,10.434451,-0.011378622,14.216222,0.22974786,11.61985,0.3804739,8.716272,0.7575224,11.912777,1.271536,19.530375,1.1561208,18.619076,1.1204294,11.848766,1.0090766,14.571162
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,140.4265,140.626,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.04087533,38.37963,-0.10498702,89.6531,-0.13090621,50.852795,-0.07958026,23.248886,-0.003528141,33.641014,-0.04350863,18.93256,-0.03754162,15.598765,-0.26068464,17.169752,-0.35613915,23.527264,-0.33927834,26.726068,-0.32477295,41.675274,-0.25673026,40.080055,-0.3450662,56.131775,-0.54104304,77.17125,-0.63341737,57.31738,-0.42905685,41.662468
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,140.66,141.076,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.0961101,32.64493,0.08138086,43.621838,0.0719194,30.574614,0.06832138,28.927069,0.07512163,49.39287,0.0797747,27.918129,0.07782832,16.965347,0.052751046,14.604117,0.024819104,18.360281,0.080625094,20.634197,0.24723959,31.765585,0.38058975,36.66716,0.38169378,59.787395,0.5099693,78.63974,0.55277395,58.98836,0.4141052,41.583916
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,141.1765,141.343,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.86173135,29.742464,-2.2268703,22.90862,-1.2038964,16.147198,-0.2263651,21.321049,-0.40560514,46.70259,-0.297019,31.049562,-0.21879113,16.6581,-0.34275222,13.042537,-0.5925882,16.190048,-0.5669574,13.649899,-0.5381895,13.598163,-0.4288499,18.655796,0.10054585,23.645079,0.5095806,29.158457,0.47760257,19.21411,0.18315971,14.963138
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,141.6265,141.876,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.1911713,60.199684,0.11921332,147.08505,0.027459336,100.0316,-0.07470819,47.804424,-0.23833935,52.636368,-0.2027783,26.552046,0.059894554,16.937819,-0.14007016,21.483255,-0.1880961,25.861969,-0.2239695,30.04353,-0.11743491,49.289783,0.04159597,51.08578,-14.733026,217.58232,-0.5427503,115.171646,0.05055025,75.82841,0.13123588,46.23564
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,142.0435,142.076,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.1436474,1.8753386,-0.08814843,1.6032453,0.092668734,2.1325214,6.204385e-05,2.231906,-0.15997496,1.7326087,0.00036297212,1.5726053,-0.1502565,3.1086042,-0.6144565,2.947752,-0.14780062,2.0191329,-0.10204949,1.9033504,0.049604192,3.9700277,-0.04481086,5.3605013,0.098110534,7.606412,-0.046236273,5.2657056,-0.16967419,3.582025,-0.040114865,2.6256783
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,142.443,142.7595,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.42554438,43.670864,0.2872335,91.50324,0.17131214,47.6712,0.04967877,19.927462,-0.063568495,16.46143,-0.082982175,13.827929,-0.06442639,11.7184725,0.035898738,11.345097,0.19573775,15.0965605,0.1861052,20.47302,0.12663916,36.73442,0.12370813,36.06352,0.11726189,39.203457,0.23535185,53.063835,0.42878306,43.360264,0.6510705,27.685251
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,143.0765,145.5595,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.020677224,40.802856,-0.01369914,86.149956,-0.0042475914,42.521072,0.0061652567,18.843187,0.007357145,24.44719,0.0063585364,15.027245,0.004047928,11.8098345,0.0034044622,12.873989,-0.0034494372,18.53885,-0.002461576,23.987522,0.00081562874,34.97821,0.0046959477,29.787497,0.008529848,38.384926,0.010714641,55.038605,0.010597235,41.896202,0.00085007265,27.831556
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,145.8765,146.409,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.20467314,46.858154,-0.14197503,100.12086,-0.08646667,53.433945,-0.019879228,22.782719,0.03915116,32.39032,0.06643709,19.700256,0.06352099,13.743739,-0.043266468,15.082982,-0.07436057,22.514153,-0.03177847,30.575237,0.019965917,50.475857,0.08442004,39.708725,0.15108162,55.164898,0.24267466,68.521,-0.30154338,60.805122,-0.52153075,47.47144
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,146.4265,146.859,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.111873046,40.10562,0.06781381,83.24687,0.030614337,46.19178,-0.0024912013,21.48755,-0.04310835,29.17834,-0.07348888,20.236757,-0.08567398,12.902127,-0.019731188,11.514968,0.0310075,16.126955,0.016399961,21.806728,0.07285397,30.57972,0.013643295,19.234873,-0.13684268,36.427452,-0.38568574,55.585835,-0.287912,39.347202,-0.06898948,28.129711
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,146.8765,147.3095,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.0016433069,41.958782,0.013659454,85.33603,0.011692724,46.96271,0.0107068345,21.283983,0.0051651066,27.463373,0.0024406447,16.366962,0.015465887,11.296918,0.005840565,11.507702,-0.0147688575,13.461894,0.0022409072,12.999571,0.021638596,17.673273,0.03358273,18.315422,-0.027255962,31.725166,0.05497658,55.68605,0.05283537,48.66776,0.02342277,31.599674
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,147.343,148.6925,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.0017381489,25.364689,-0.0005760954,47.873047,0.0009148498,25.384655,0.0005907888,16.575035,-0.005317129,26.256123,-0.0071262857,15.051776,-0.0047219424,9.33028,0.0006979776,10.599693,0.013809663,12.548626,0.008667149,15.204108,0.007262881,22.512007,0.01773375,20.207167,0.013627471,35.057667,0.013602331,56.798367,0.0003125073,42.36502,-0.00079478946,26.869467
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,148.7265,152.0755,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.0066922293,15.941938,0.0025495645,33.02287,-0.0006039461,20.339952,-0.0038943016,13.556636,-0.005881484,15.012424,-0.005180066,12.448538,-0.008546571,11.710423,-0.0072899116,10.5408535,-0.002099939,12.848423,-0.0060981316,20.309057,-0.010089886,36.14433,-0.015054701,34.69102,-0.02666451,30.196104,-0.048172344,32.707066,-0.0288044,22.632833,-0.005703579,12.389519
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,152.093,152.709,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.006420923,23.01044,0.01942137,44.19832,0.030374527,23.192015,0.04017299,15.839196,0.039082646,21.484795,0.052469097,16.795649,0.099963285,11.758177,0.11189524,12.261731,0.1798096,17.258759,0.28551108,22.577415,0.15821992,41.167793,0.24206991,36.280376,0.28673545,49.02965,0.3387818,67.8481,0.21041246,53.988766,0.060077555,38.06967
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,153.0595,153.1925,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.41224724,56.46461,-0.78537405,118.430725,-0.16727433,56.13476,-0.0063235876,23.387909,-0.012339348,12.782432,0.033190828,12.696342,-0.092784904,13.708441,-0.32537484,15.81432,-0.534227,23.723185,-0.654602,34.80415,-0.60995346,59.680897,-0.6906384,47.587852,-1.1005142,74.55092,-1.3988197,118.99121,-1.1950022,77.239006,-0.61298746,50.905445
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,153.326,153.709,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.29110307,52.68656,-0.1684201,105.676735,-0.06970201,60.49321,-0.029107228,33.634678,0.029092677,43.409695,0.0083962865,27.706043,0.0431946,16.76541,0.014054074,14.605921,0.054781273,16.999493,0.056606025,21.293003,0.010122794,32.151966,-0.011006699,30.374363,0.05726918,47.892704,0.065447845,78.18017,0.04982403,49.20588,0.009948158,29.148611
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,153.726,153.759,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.6420837,6.6711197,0.27642843,3.693584,0.11728339,3.4123704,-0.16441683,3.8125129,-0.14703208,3.779654,-0.20611373,5.0798845,0.22348908,5.034191,0.7327736,8.185973,1.4035348,9.673845,0.98174274,8.38733,-0.19583504,7.1129365,-1.0795113,8.162938,-2.0875812,14.101492,-3.191772,24.926321,-1.2895868,19.922674,0.8650313,11.10657
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,153.843,154.5925,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.05966708,24.94482,0.053598836,50.576973,0.06262113,24.475435,0.04512004,14.430936,-0.21820506,24.339483,-0.17632577,16.688822,-0.09490799,10.572642,-0.03527314,11.715656,-0.023052901,15.270955,-0.028026449,22.306868,-0.034959327,34.96112,-0.042212375,31.792986,-0.035580482,32.66336,-0.030666018,37.375828,-0.0020228373,26.78959,-0.0014015852,16.0048
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,154.726,154.959,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.07808425,34.951252,0.039539758,72.344826,0.050585233,38.875767,-0.030668123,15.134288,-0.38812447,14.363069,-0.2599122,12.920831,-0.079083964,10.725716,-0.11497841,12.216848,-0.13997735,17.540861,-0.0502481,20.759901,-0.038281605,28.855831,-0.01864197,30.348864,-0.006993593,48.138218,0.01951175,65.30238,0.056813672,50.04234,0.1818877,36.16209
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,155.0095,156.342,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.008333932,42.461002,0.0041052797,76.74362,0.0016804497,40.913742,0.0016692632,22.712605,0.0006247356,33.49254,0.0062179994,21.077383,0.013703352,13.499462,0.011040577,12.762061,-0.010425882,17.633493,0.0037487906,19.509413,0.008001278,25.918756,0.014407851,26.20873,0.0077618724,45.47264,0.017240604,65.96616,0.012806338,47.70022,0.0015946,30.934973
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,156.376,156.8255,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.046949256,41.662464,0.024140459,72.44855,-0.007886251,37.18839,-0.021291774,21.30925,-0.040665936,31.523426,-0.03690149,20.89831,-0.051200222,12.977764,-0.0356151,11.146381,0.010878491,13.049475,-0.03402501,14.612425,-0.08444249,25.731815,-0.13383205,25.566439,-0.22842275,42.11837,-0.21464455,65.96859,-0.13926147,44.119682,-0.015817001,24.26865
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,156.8925,157.792,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.07514522,36.805283,0.035630062,63.818405,0.012435837,35.660213,0.0043348195,23.897902,0.04001746,33.45718,0.007203398,20.702011,-0.0027335777,13.217518,0.0031578955,10.11975,0.01697074,11.157058,0.013415267,11.905916,-0.01908708,17.488823,-0.060091645,21.047695,-0.10535831,34.703983,-0.1886214,54.397945,-0.16612431,37.07097,-0.0464054,24.421276
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,157.976,158.3255,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.027554372,45.13372,-0.0008043254,81.50569,0.053443145,48.19498,0.07934831,23.239632,0.070932835,28.549246,0.063640915,20.827278,0.00043997949,13.478729,0.0076031615,10.948778,-0.019999359,14.942355,-0.03122602,16.255354,-0.012637288,21.555838,0.012458203,20.073065,0.057019427,29.358946,0.075389124,55.596886,0.045031305,50.061115,-0.0021111371,31.56554
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,158.3425,158.759,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.01825423,39.837334,-0.016272781,69.79617,-0.0131616155,36.660446,-0.012300451,23.525188,-0.008465906,34.382168,0.00923814,23.245321,0.007927032,14.987289,-0.0064712595,13.044418,-0.017124075,17.223457,-0.03211581,18.110651,-0.025845682,26.470448,-0.03465533,27.255621,-0.07433192,40.359238,-0.10636921,56.304314,-0.11255315,36.06848,-0.050544962,20.78861
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,158.776,161.142,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.01767285,41.356113,0.012580227,72.08125,0.008092422,36.784164,0.004467326,24.306368,-0.0039508804,37.06402,-0.004982498,22.968065,-0.00820604,13.5788,0.008703835,11.469247,0.023681602,14.40421,0.023367723,16.00212,0.01730403,24.490059,0.012972186,23.625689,0.023544557,34.951096,0.042087857,56.35359,0.03119161,40.446217,0.024987804,25.209864
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,161.376,161.6255,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.03374689,54.195107,-0.04382396,116.61984,-0.05756316,65.53382,-0.023154724,26.234337,-0.031982865,32.484562,0.1582416,25.660751,0.169884,15.813665,0.07328187,14.863065,0.02082215,18.39254,0.041034043,22.90337,-0.072351344,33.687466,-0.05758204,33.821724,0.2418413,36.04464,0.529461,51.98871,0.45131594,44.297478,0.2078541,26.032358
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,161.659,162.092,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.01047026,29.862865,-0.0077489386,60.577225,0.013292591,35.716454,0.033749305,21.237694,0.050984517,38.106014,0.06672219,24.43149,0.06537164,14.111821,0.019257389,13.56887,-0.069151826,19.644857,-0.050976712,23.704683,-0.0035346942,34.610615,0.033401076,32.39654,0.1275948,43.961224,0.33126923,71.11888,0.18364254,52.116417,0.033783954,28.952684
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,162.109,162.6585,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.017087163,19.468872,-0.0049287686,31.412607,0.008299823,19.016727,0.008908603,20.533035,0.013216605,34.894043,0.010046317,21.315361,0.028302833,14.701632,-0.033594903,13.415409,-0.009219201,19.223267,-0.007804102,17.130724,0.009241118,18.889637,0.021184646,20.067892,-0.016140446,31.339771,-0.034419544,50.268597,-0.04721989,41.3644,-0.01437297,30.406033
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,162.709,163.142,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.01891046,26.88675,0.0011961829,44.9318,0.025154632,29.98063,0.015096323,23.34762,-0.10109707,36.745598,-0.08188023,27.07121,-0.05616715,15.815179,0.015629133,14.262755,0.028624604,21.033005,0.046778783,19.026403,0.07278442,21.253887,0.0786827,19.82224,0.09787778,35.25795,0.09325208,51.99396,0.07727801,38.328167,0.009233277,26.066755
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,163.1755,163.6255,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.07644217,41.212967,-0.053859055,70.37127,-0.03416405,32.351315,-0.001620121,21.076876,0.034572303,31.036676,0.100806005,23.528177,0.10855964,15.390573,-0.047435895,13.818395,-0.090603165,17.833145,-0.062099993,15.141942,-0.020388536,22.212276,0.022090137,20.929935,0.06362494,33.65899,0.024763675,52.694294,0.007733292,40.72372,-0.049163364,29.823874
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,163.676,164.092,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.27121207,34.429073,-0.10341907,64.613914,-0.1105621,28.749998,-0.06878156,25.58842,0.40890935,35.968132,0.5176765,24.79778,0.25701407,14.857113,-0.008512922,13.149601,-0.12077256,15.389877,0.010031942,15.093201,0.10713096,24.985138,0.17083284,20.599346,0.34992665,30.700277,0.29606697,56.746216,0.16910924,41.693428,0.030314991,25.037674
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,164.1255,164.642,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.035598587,37.882614,-0.018346798,74.67454,-0.0078939255,38.624386,0.005093419,23.558472,0.019159015,33.989994,0.014946524,21.238518,0.04358084,18.761013,-0.025780208,10.633086,0.011095392,13.258197,-0.021258432,13.30524,0.0026096855,20.623775,0.028779875,18.169966,0.0049794572,26.574377,-0.03148735,39.543865,-0.054616176,28.422483,-0.0347707,18.368526
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,164.6925,165.0585,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.044945277,18.968893,0.02608677,9.311374,0.006832619,11.708816,0.0002680867,25.260757,0.09055349,42.51961,0.098284,29.84155,0.020463053,17.209057,-0.007939005,10.908009,0.09551801,9.592505,-0.015505875,7.215544,-0.046844926,6.2407384,-0.06854998,7.0173435,-0.055442825,7.1377063,-0.04462191,6.3619924,-0.005338865,6.1641793,0.021665959,8.8865185
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,165.809,165.875,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.2882686,8.765893,0.14084926,5.5260134,-0.09172713,2.9699216,-0.076776765,2.794704,-0.17485686,3.3800387,-0.06681487,5.1423473,-0.016264081,4.6118145,-0.11391251,5.2478247,-0.2718892,12.087635,-0.42582154,14.984292,-0.6170307,24.72633,0.05810427,23.743029,-0.005948957,16.655796,0.413289,13.992526,1.1788073,10.635759,1.4924688,9.48255
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,166.259,166.375,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,1.0104182,64.68242,2.965407,135.4831,1.9741431,76.45398,0.7838059,30.783646,0.47578177,17.419327,0.3834763,16.498482,0.29894108,15.177258,-0.06417903,16.7538,-0.40510106,28.73129,-0.36220554,38.40803,0.42782205,67.30578,0.87031794,63.848724,1.2040054,86.74192,3.2453723,135.9384,3.200361,116.53532,1.7561024,64.12124
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,166.559,166.9585,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.09481655,34.656536,0.04577677,64.56732,0.036594354,32.634457,0.07048332,20.255688,0.007620806,28.857922,-0.033461623,20.044502,-0.029949468,14.055517,-0.099981375,15.495691,-0.072649084,23.280897,-0.07396682,27.049295,-0.021804456,40.519337,-0.056524254,37.41578,-0.08836166,50.777367,-0.12030552,72.00668,-0.056372374,54.574425,0.013268711,33.894566
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,167.109,167.492,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.10026908,37.686565,0.06870421,70.92754,0.058289446,27.032593,0.114373825,18.816767,0.14552574,25.89873,-0.12462716,19.403572,-0.16501974,13.861742,0.13883384,14.024043,0.15148203,17.42181,0.04798685,18.303715,0.018745607,30.320227,0.0144903455,28.26275,0.0969563,32.01784,0.031109683,46.13965,-0.02046863,36.421844,-0.025260096,26.422302
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,168.2255,168.5415,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.110693134,51.59223,-0.09466409,105.10041,-0.0754467,57.411087,0.061866306,26.769218,0.11424094,20.52255,-0.05944249,12.228994,-0.10141038,10.174969,-0.022027308,11.510227,-0.013623823,13.58495,0.019551279,16.508038,0.08696866,31.064829,0.029600397,26.962736,0.04559054,34.01668,0.007164857,54.477776,-0.03309899,34.699245,-0.09670726,18.617426
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,168.5755,168.9415,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,-0.18552393,53.50668,-0.078632414,100.9791,-0.09341162,66.41283,-0.17839669,30.773945,-0.14026348,33.264275,0.014121924,20.912436,0.011067849,13.732547,0.016828954,11.873447,0.15928271,14.04649,0.12212319,18.792961,0.10030602,31.366049,-0.0059607173,27.020247,-0.092212215,40.787502,-0.03410872,55.88371,-0.038923297,39.940685,-0.028729757,26.194407
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,168.959,169.025,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right,both,True,False,val,user,0.20679344,2.2484822,0.042647153,1.8548067,0.073018655,1.7982937,0.044400614,1.6371816,0.010837772,1.8800614,-0.059118636,2.327184,0.011243694,2.162433,0.00995245,4.9117975,0.24817851,6.0266047,0.43196535,8.354731,0.46842444,14.497428,0.5372366,14.123672,0.7198236,11.233872,0.47741112,6.741098,0.3172046,4.2566085,0.27629086,2.9852173
